group			DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC	DIS CC
dataset			NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNBDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw	NTVNUDMNFe_dw
id			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44
group	dataset	id																																																																																										
DIS CC	NTVNBDMNFe_dw	0	12.00456555616845	0.5376309082755655	0.488243978032021	0.38203452878066363	0.1128215286567526	0.4050809520698285	0.4608980206174807	0.5071548222331554	0.2667846512843282	0.13675317949036583	0.4175485471568988	0.3763668448174729	0.351513117860622	0.31135996120856285	0.10935234834076739	0.6621916978189201	0.6406289741120748	0.628871938189829	0.367636406339857	0.13511843062979897	0.8139297401404688	0.6403544241115232	0.5008861394597233	0.4321167874468408	0.15252283733448413	0.49405011043881	0.6868044169345936	0.45510233261819244	0.33402563543817976	0.1442236773231373	0.7241161783760923	0.7381470670095712	0.505899548595795	0.31994117406040107	0.19487494891611784	0.7624736861912912	0.6440845898294524	0.5123445368464513	0.3459522400681209	0.16930073519761177	0.534157316147822	0.7083077809609735	0.5898871928142597	0.2799287289625404	0.10729114024407803	0.6118949161382997	0.7238106251974532	0.56162403119857	0.432766353660089	0.184380595941669	0.6820018532108235	0.6920215979919694	0.67523885502471	0.4299079589233041	0.19026965776703	0.5683555993771499	0.6732666245263725	0.6365487039211217	0.5079648769389422	0.1565555114147369	0.9426200496501547	0.7018538683983346	0.6896601298463759	0.45323851430470485	0.19917196043030527	0.9526426783780175	0.895056878059876	0.7902747785100259	0.5008985257883743	0.18218926397153412	0.9315667846564065	0.7587748328815553	0.6565009110258383	0.5127150024018629	0.18605477483599048	0.97998174422567	1.0124200507811483	0.7272840967979052	0.5320725825863456	0.19429034285788474	1.0184798817672924	0.9548264374912846	0.6868581065991699	0.4425010716372249	0.18962110248029548	0.973055625807572	0.8118041090672802	0.6415337882717097	0.5166149715599057	0.17490576491755516
DIS CC	NTVNBDMNFe_dw	1	0.5376309082755655	13.42157711807894	0.5031468969287487	0.3936955627193032	0.11626523747248355	0.4174454436906754	0.474966244968369	0.5226349664313278	0.2749278546823666	0.1409273662382071	0.4302935935142706	0.3878548811601643	0.3622425312734161	0.32086375942904016	0.1126901656038864	0.6824041113062495	0.6601832176330463	0.648067315732522	0.37885795907513303	0.13924271910796007	0.838773730953915	0.6599002874033976	0.5161749414700446	0.44530650760107976	0.15717836935733998	0.5091302528636409	0.707768096947088	0.46899365224093165	0.34422126954395593	0.14862588987022898	0.7462187442318857	0.7606779048047269	0.5213413774392422	0.3297069009987337	0.20082321594934766	0.7857470577380316	0.663744310863904	0.5279830893393679	0.3565119159839565	0.17446838751761826	0.5504616711809989	0.7299278190741526	0.607892619175407	0.2884731357187855	0.1105660422056749	0.630572095415114	0.7459038644983994	0.5787667667242431	0.4459759008537379	0.19000853850949068	0.7028189421317897	0.7131445246714292	0.6958495135174453	0.443030257882763	0.1960773551597139	0.5857038059769722	0.6938170836260075	0.655978403282885	0.5234697468482865	0.1613341347965424	0.9713921201362843	0.7232769104607376	0.7107109762343535	0.46707294365451935	0.20525138732822476	0.9817206746508109	0.9223771537045452	0.8143967369164271	0.5161877058728955	0.18775031940076095	0.960001470721719	0.7819353024502558	0.6765396217378099	0.5283648628030686	0.19173381921643717	1.0098942246895068	1.0433226621498086	0.7494833586365184	0.5483133042382912	0.20022076566350624	1.0495674604346348	0.9839710897525169	0.7078234254085624	0.45600775657147746	0.19540900369059286	1.0027566968414963	0.8365832181639753	0.6611156498947868	0.532383872700326	0.18024450240622414
DIS CC	NTVNBDMNFe_dw	2	0.488243978032021	0.5031468969287487	10.709841530672144	0.5266602401387905	0.1535398776487019	0.37909878487568444	0.7695476714759215	0.7684243064248306	0.46039018196657966	0.22045534218874596	0.390766699952115	0.640612534730451	0.6100766811024376	0.5053740473673496	0.21222130301953274	0.6197182728914021	0.9876250725992077	0.9483012370084848	0.5664835183416613	0.21005735385524293	0.7617237341938587	0.8460136290586989	0.8018224889991399	0.6361434009335095	0.2572513215920466	0.462361401043524	0.836027831266223	0.7270520302250828	0.544243048266047	0.25893934275298264	0.6776708752375011	0.972482582217411	0.8587652921461082	0.5342429607740407	0.28241483481523144	0.7107734927337135	0.7882124095448015	0.8190849898974466	0.5671788423906092	0.28056202766297333	0.49220652424229866	0.8130685138454101	0.8660024854898306	0.5023837981873702	0.22897921522180323	0.5726475609241954	0.6773849204471187	0.4643814750551263	0.27518653160561646	0.16193360029174478	0.6382577914713192	0.8234411041090504	0.5951329211795168	0.3205163517106468	0.19765537332613625	0.5319008854902338	0.8300540722829446	0.5762307350447264	0.4173856964651222	0.1801113889429534	0.8821597599094984	0.8775267973192238	0.6050241279843969	0.3189492378547235	0.1835210093500173	0.7083694226583718	1.0862981933327673	0.7316437952286002	0.40730595210701026	0.19089711368970075	0.6862545455465355	0.9585035098873909	0.6189767814969176	0.4374768905366354	0.20552376459309282	0.9171250500375631	1.2036717811640032	0.657183595915551	0.40628566406533184	0.17991735846986884	0.7463722131053246	1.1622924444608398	0.6469977574385994	0.3612739325550478	0.1967485403997378	0.7045267841812197	1.0062392340970194	0.6150855887857932	0.4479724911728142	0.19328604356345822
DIS CC	NTVNBDMNFe_dw	3	0.38203452878066363	0.3936955627193032	0.5266602401387905	5.893301996289321	0.1549390144773755	0.2966320777269388	0.49904789618188206	0.5286011425912146	0.33944830579640606	0.17502568704884403	0.30576182973339283	0.4291663779420938	0.4087694242130769	0.3684920779009865	0.15434636997877155	0.48490875261815575	0.6591114275994763	0.6366295444089796	0.4274735897678861	0.17879697928305707	0.5960232608024364	0.6469377459443373	0.5369466342996748	0.4673123645408922	0.19032071508734072	0.36178228083019076	0.6726940539047289	0.49731816050687777	0.3900745331643174	0.18182232257053957	0.5302547192353887	0.7355890654566263	0.5530417581232001	0.3940445330981953	0.22453308345056983	0.7238589267911631	0.6550524759237608	0.5490102061308868	0.40461284019624066	0.2026775425021285	0.5467880283299194	0.6957704241618239	0.5994416382809347	0.3502776777120418	0.15413395716585737	0.44807750005822594	0.5300309692077148	0.55596942950619	0.41443020150500987	0.16825660842633894	0.4994153037753201	0.6611384699557074	0.6369929514319373	0.41452970474651896	0.17290432081513266	0.4161945938695269	0.6452091657219393	0.6054968357756387	0.4703539409346599	0.14813416495172627	0.6902604094467412	0.6880875610205964	0.6568148024296324	0.43580848739579503	0.1799006467666804	0.8621692385491977	0.826892937022264	0.725668597537326	0.4681250001338242	0.16676353015785741	0.8374503691802656	0.7227147303837803	0.6241345842357013	0.4740358034792429	0.16880317188396973	0.7176195756398331	0.9217112435357733	0.6849795182826746	0.4935038115350646	0.1758337489648343	0.9177378203386858	0.8748522447115403	0.6503864638427469	0.42429158841672	0.17146677923724518	0.8772560913679147	0.7647749567518113	0.6131207592400406	0.47566798074177524	0.15986410351240649
DIS CC	NTVNBDMNFe_dw	4	0.1128215286567526	0.11626523747248355	0.1535398776487019	0.1549390144773755	0.6129635625452127	0.08760067987727858	0.14544343219292116	0.154239313332487	0.11268688472207351	0.0951937937734239	0.09029685653155313	0.13996513612804162	0.12354120045526151	0.11953413832474076	0.07918358410575457	0.14320209983121404	0.19903578287334564	0.1730300062598112	0.1403958579754091	0.10320651224693433	0.17601617218562973	0.24608681708949828	0.15516538648549105	0.1464256607357314	0.08990372100244072	0.10684068294680958	0.2693351628139797	0.1537895887921295	0.12207407119059296	0.08047103199044087	0.1565935628712251	0.2730839928735299	0.1458022783903475	0.12629286438506993	0.10847790381583869	0.37094654855513143	0.2810823978351719	0.15982069304230706	0.12321061523328115	0.08868675282377782	0.3103332778840257	0.30263259839243895	0.1822022062770284	0.10631665155396658	0.06863504698175171	0.13232518190074102	0.1565274855450742	0.27952164763440807	0.26006424297426334	0.09626503059684094	0.14748614002599006	0.24670345706024777	0.29688846455681595	0.23523014580609675	0.0865966819103408	0.12290959785468733	0.2339382505827743	0.2820135350551791	0.23980827976517224	0.07348386585175273	0.20384606285084808	0.2527986007561945	0.30758090055817283	0.25115226439941657	0.09829817851285048	0.4821003295754602	0.28588376800390924	0.3162563894484095	0.2397661921970014	0.08365141402283904	0.4662891698454461	0.2540732506064055	0.281524379631152	0.23213246699454987	0.07841518683615602	0.21192570675772374	0.3153430440824194	0.3103465743355082	0.2604065423147539	0.0957865486778875	0.5189336233763908	0.29712300473713493	0.2895564835341366	0.22145700808100116	0.08402473245955394	0.4989857143909678	0.2709780764724689	0.2741019150712207	0.2283138949702243	0.07496742133501691
DIS CC	NTVNBDMNFe_dw	5	0.4050809520698286	0.41744544369067543	0.37909878487568444	0.29663207772693884	0.0876006798772786	4.510191324439114	0.35786591833035547	0.3937821775649707	0.20714589769858668	0.10618249585309578	0.3242070644513025	0.2922313842208653	0.27293361893771356	0.2417565566888879	0.08490702239970828	0.5141611147151826	0.4974186606887673	0.4882898680514706	0.2854526040060297	0.10491318924717352	0.6319786609660891	0.49720548535782677	0.38891483638083957	0.335518626785271	0.11842690314861898	0.38360697717149733	0.5332717485971358	0.353365835632142	0.25935540059776724	0.11198299064308856	0.5622425993612509	0.5731369330775984	0.39280751585479884	0.24841947013229365	0.15131135182575914	0.592025423641467	0.5001017858851814	0.3978117500579734	0.26861585546528616	0.1314541620168541	0.4147483606460692	0.5499681125871192	0.45802002292171257	0.21735166387353588	0.08330658999298311	0.4751079984941971	0.562005351501679	0.43607498989039817	0.3360229847972864	0.14316297388425148	0.5295427807984794	0.5373226475089865	0.5242916266423008	0.33380357396957283	0.14773555702403926	0.44130174010469386	0.5227602812103954	0.494250520289802	0.39441114744163847	0.1215580873770156	0.7319007125539903	0.5449569490699527	0.5354890771122239	0.351918667229328	0.15464778180118105	0.7396828185152515	0.6949701176752026	0.6136116813127452	0.3889244537900694	0.14146150633008758	0.7233183653739416	0.5891534357455667	0.5097424829341216	0.3980993993649058	0.14446289608105972	0.7609103340787955	0.7860971733475028	0.5647023409624381	0.41312966180797833	0.15085743235869178	0.7908023508136109	0.7413784060975863	0.533313436129429	0.343581541425296	0.14723198394953502	0.7555325246344489	0.6303282071085979	0.4981212068826569	0.40112754438130926	0.13580620741142788
DIS CC	NTVNBDMNFe_dw	6	0.4608980206174808	0.474966244968369	0.7695476714759215	0.49904789618188206	0.14544343219292116	0.3578659183303554	6.7419623379984035	0.8054158164159271	0.45951498967676996	0.22658470335681202	0.36888032753031286	0.723355755384701	0.6562212833379015	0.5064801332011712	0.22653150565681432	0.5850085985031821	1.0905502008850454	1.002161146044593	0.5577977090872127	0.21038361167058223	0.7190605048779126	0.8989453800336156	0.8583742109023156	0.6338346561083712	0.2693993666609301	0.43646509560617536	0.8673089006594955	0.7753950556362246	0.5506321345803629	0.27614786403456815	0.6397153453607893	1.0334443661779604	0.933211065436403	0.5341468666230091	0.28507601865274484	0.7234799018086414	0.8190543121066074	0.8785479598844228	0.5752489388710124	0.2948211941627682	0.514229366937747	0.8270408513313494	0.9131350048602009	0.5162379615179497	0.25035020404398894	0.5405742604450108	0.6394454065539565	0.32518550346678465	0.1504176781885838	0.13742356371696138	0.6025097409670925	0.8155215824542585	0.46569288309066326	0.21185561791663485	0.18709486677001624	0.5021097572473407	0.8395244281393239	0.4602391682520558	0.3146870547590198	0.17770726850551893	0.8327510537856839	0.8857194860100551	0.46890490242150185	0.19635554115338985	0.16257054620137049	0.6124664727202929	1.1046820596720783	0.6101635179354294	0.3018580653994084	0.18137694266982932	0.5919230833957071	0.9872358191565764	0.5128601008272138	0.3410005622849077	0.20074735399275984	0.8657579801082531	1.2150762636758392	0.528321863622806	0.28497449504801386	0.15990351614949552	0.6422250966062748	1.1880790039001987	0.5370404668245207	0.2632156125326546	0.18643258696065215	0.6030920623148663	1.0318735242900692	0.5149609690785398	0.35512176464207007	0.18832709714130552
