group	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100
NUCLEAR	DYE605_dw	20	244.0	260.7856	264.60635	260.46112	248.56754	257.36847	256.66235	272.31348	253.97548	274.9614	252.50336	261.3175	262.9685	245.92493	262.95755	265.7937	254.57156	269.96436	236.96933	244.10252	244.30186	265.8504	279.81134	264.5254	273.13385	259.6779	266.6991	262.09534	255.35356	268.67004	262.9256	263.2453	275.03015	262.53717	264.81418	262.85812	281.73645	261.2789	270.93408	268.614	259.76056	242.66956	274.3766	263.95322	253.12242	248.6976	245.26993	275.72937	254.49168	259.8612	277.9547	259.2464	253.34007	263.67078	267.32892	261.81656	275.41	268.30255	254.6822	251.44363	285.9712	268.8425	270.37866	256.3521	252.17993	235.08223	259.22516	270.93408	265.9452	275.6188	263.8729	246.51439	249.55478	235.4412	258.70523	255.33878	256.22375	261.7433	267.90347	254.68344	246.30003	256.12122	272.70474	270.8393	246.61221	252.9862	267.1573	264.75146	273.07733	248.76495	260.24237	259.3318	255.23334	267.36774	271.46603	259.99298	246.16048	259.00128	272.9272	266.9357	251.0339	247.82751
NUCLEAR	DYE605_dw	21	237.0	224.16205	228.16904	223.84805	212.28915	220.55222	219.72435	234.13779	217.51694	236.68152	216.27853	224.15991	225.5558	210.26912	226.59781	228.80357	217.72076	232.00684	202.49411	208.9378	209.13724	228.94093	241.25615	227.9642	232.7348	222.01385	228.8619	225.67525	219.03818	230.77109	227.36977	227.18243	238.06795	226.3248	228.59892	226.51526	243.44412	225.03163	232.9696	230.34871	223.86015	209.20808	235.38954	227.7316	216.3378	212.42572	210.64824	236.81396	219.27925	223.54193	240.58063	223.84778	217.71318	226.93321	231.33006	225.0362	238.37178	229.40564	216.91794	216.61273	245.98705	230.50531	232.30081	219.71127	217.36621	200.7247	220.98238	232.9696	229.13321	237.8558	225.90486	212.04837	214.34808	201.76974	223.61095	218.63889	220.55768	226.17236	230.05222	218.17639	212.56921	219.65938	234.6278	233.5409	211.55505	217.94513	229.50996	228.11739	235.14941	214.39114	223.39458	221.70111	220.461	228.9909	233.74765	223.86827	211.16043	223.61946	233.52628	230.88281	216.30997	212.68755
NUCLEAR	DYE605_dw	22	192.0	193.34813	197.49307	193.02313	181.83578	189.69577	188.70618	201.88147	186.88611	204.42252	185.83223	192.80865	194.03577	180.43355	196.06862	197.72476	186.81808	200.04303	173.56488	179.50171	179.65742	197.90707	208.76541	197.17342	198.71674	190.17804	197.00009	194.9628	188.68517	198.8711	197.42142	196.76758	206.8715	195.83319	198.07736	195.87605	211.07906	194.52728	200.97842	198.23674	193.59659	181.08832	202.53894	197.25073	185.44507	182.02698	181.5451	204.01881	189.59262	192.94768	208.99481	194.05704	187.81082	196.04666	200.99095	194.12787	207.04886	196.65527	185.23277	187.3578	212.22864	198.17728	200.25792	188.89061	188.03705	171.96448	188.94958	200.97842	198.10849	205.9795	193.99713	182.99586	184.6729	173.61337	194.03188	187.768	190.5685	196.17084	198.25784	187.50479	184.23972	189.05386	202.54501	202.12334	182.06198	188.50171	197.81006	197.29709	203.18167	185.43745	192.34483	190.12485	191.19965	196.70805	201.96652	193.42343	181.82199	193.87846	200.3258	200.51749	187.11356	183.24559
NUCLEAR	DYE605_dw	23	166.0	166.24152	170.45752	165.89421	155.14255	162.63205	161.4779	173.42776	160.02762	176.02115	159.10658	165.22464	166.30902	154.3172	169.20895	170.38184	159.72322	171.91376	148.1889	153.69574	153.79167	170.59135	180.15797	170.05684	168.95168	162.14993	168.97095	167.88908	162.11606	170.82236	171.02638	169.94067	179.3188	168.95984	171.14398	168.85406	182.48636	167.66019	172.81342	170.07547	166.94897	156.35278	173.61755	170.40387	158.34439	155.38353	155.93542	175.15887	163.43205	165.99551	181.06696	167.80579	161.53836	168.87434	174.19983	166.94858	179.35437	167.87387	157.47285	161.62488	182.48672	169.7243	172.07504	161.79433	162.18335	146.7832	160.90916	172.81342	170.77412	177.86304	165.99701	157.40254	158.5451	148.93774	167.9322	160.65352	164.18901	169.70337	170.3219	160.56137	159.30548	162.16055	174.30246	174.44647	156.15222	162.60684	169.92789	170.16034	175.00296	159.91992	165.01178	162.46906	165.4223	168.33237	173.96814	166.59906	156.06815	167.6807	171.15231	173.74123	161.40607	157.40697
NUCLEAR	DYE605_dw	24	161.0	143.5924	147.81223	143.20566	132.94263	140.09265	138.77951	149.57378	137.68387	152.26642	136.85408	142.18642	143.153	132.6341	146.75307	147.5304	137.18512	148.3894	127.07205	132.22716	132.25035	147.75229	156.21803	147.35895	144.30948	138.74092	145.54861	145.2078	140.05896	147.38777	148.91895	147.44017	156.17363	146.45212	148.54625	146.20029	158.46042	145.17633	149.26596	146.6344	144.66345	135.67842	149.43222	147.92964	135.78166	133.21825	134.53047	151.0353	141.52545	143.4364	157.57068	145.81155	139.61624	146.1668	151.69997	144.24622	156.0574	143.87187	134.39606	140.12424	157.58026	145.93478	148.52928	139.16812	140.52805	125.86525	137.62616	149.26596	147.8874	154.28094	142.67737	135.97818	136.69073	128.41885	146.03827	138.05678	142.14136	147.5039	147.00537	138.08002	138.45818	139.71823	150.69069	151.2818	134.55038	140.97144	146.63437	147.4479	151.40018	138.54665	142.14783	139.49918	143.84096	144.64212	150.52278	144.13988	134.60709	145.75331	146.82597	151.29013	139.89978	135.87941
NUCLEAR	DYE605_dw	25	145.0	123.66801	127.86037	123.22801	113.48545	120.32622	118.85349	128.52457	118.086075	131.34793	117.325516	121.90825	122.78583	113.66913	127.0067	127.43739	117.43805	127.67706	108.56767	113.42819	113.36406	127.660904	135.1135	127.35487	122.76172	118.13101	124.936264	125.216156	120.765465	126.76956	129.42722	127.58307	135.71771	126.61868	128.60382	126.22084	137.21054	125.37517	128.53844	126.08628	125.02257	117.487854	128.14746	128.12671	115.9944	113.80039	115.710815	129.80176	122.206825	123.564285	136.77966	126.41817	120.360565	126.19281	131.83148	124.287445	135.43758	122.787704	114.18722	121.21528	135.61842	124.99516	127.81597	119.27312	121.44298	107.561615	117.26007	128.53844	127.71509	133.45956	122.21806	117.0974	117.44441	110.461044	126.710266	118.20875	122.74521	127.90564	126.51655	118.327805	120.114586	120.01135	129.90323	130.8728	115.57256	121.93646	126.142586	127.45127	130.60042	119.7095	122.00864	119.38338	124.818344	123.81825	129.86777	124.34707	115.784134	126.447525	125.4663	131.48274	120.972336	117.00063
NUCLEAR	DYE605_dw	26	127.0	106.26845	110.39922	105.776596	96.56273	103.10329	101.48836	110.117836	101.03171	113.06951	100.31816	104.21987	105.01883	97.182175	109.73877	109.8755	100.25209	109.58517	92.464264	97.05765	96.90989	110.0983	116.657036	109.857666	104.0995	100.166565	106.945694	107.73448	103.97638	108.771355	112.357544	110.19174	117.772804	109.26145	111.12603	108.73052	118.57765	108.05559	110.43379	108.19426	107.856064	101.58441	109.56691	110.798355	98.77348	96.90782	99.27043	111.264465	105.306175	106.186325	118.52826	109.43288	103.55234	108.73952	114.39698	106.858505	117.34004	104.42287	96.62889	104.68681	116.42495	106.724304	109.73288	101.915634	104.74117	91.65027	99.57207	110.43379	110.07109	115.22611	104.40653	100.59034	100.63162	94.81834	109.76655	100.91617	105.79782	110.73458	108.6383	101.101654	104.06444	102.816635	111.74411	113.02086	99.02931	105.29875	108.256454	109.96216	112.40307	103.224205	104.41796	101.90436	108.1634	105.66006	111.80577	107.03565	99.37205	109.546074	106.86696	114.124146	104.41542	100.53759
NUCLEAR	DYE605_dw	27	45.6	32.641724	35.33551	31.74714	26.821232	30.825489	28.87141	32.285942	30.601437	35.446617	30.04064	30.6466	30.700678	29.204056	35.58786	35.04837	29.182972	32.87703	26.060062	28.759388	28.147053	35.13539	37.66864	34.925255	29.569916	26.424976	31.302916	33.267746	33.900757	32.757797	38.673267	35.11941	39.447067	34.765087	35.404846	33.567017	37.848515	33.912987	33.965115	33.513977	34.97906	33.471703	31.641956	36.230934	27.665121	27.083702	29.602842	33.184685	33.229786	32.135223	38.616028	35.882492	32.331474	34.4191	38.15759	32.910454	38.329895	28.611721	25.017859	34.013607	34.898605	30.314148	33.344917	29.154041	33.132324	25.962982	27.312153	33.965115	34.614105	36.720654	30.690865	30.252802	29.555874	29.289314	36.174812	29.265709	33.586197	36.492462	33.091614	28.789774	35.017494	30.27943	34.8145	36.71122	29.93803	34.163937	32.91237	34.930782	34.697456	32.502495	30.152542	30.303188	36.304977	29.762415	34.654175	33.154106	30.353718	36.624363	30.051603	38.679512	33.502678	31.178741
NUCLEAR	DYE605_dw	28	28.9	28.260548	30.72767	27.347172	22.87075	26.562181	24.656178	27.762691	26.580265	30.787704	26.047752	26.445679	26.39696	25.313953	31.011688	30.518856	25.12362	28.318352	22.313023	24.772552	24.137466	30.577126	32.857193	30.368645	25.532024	22.378036	26.899542	28.810497	29.72887	28.264946	34.089363	30.498163	34.51497	30.217323	30.71333	28.984999	32.8975	29.39788	29.435299	29.121767	30.608728	29.28822	27.155643	31.6355	23.650087	23.13173	25.458494	28.600452	28.908735	27.68453	33.590393	31.299322	28.051123	29.920057	33.336353	28.47332	33.38934	24.363937	21.105371	29.689405	30.039278	25.938457	28.816141	24.94958	28.768904	22.208176	23.295212	29.435299	30.036694	31.917763	26.48735	26.0307	25.363625	25.401085	31.575306	25.185875	29.210411	31.900684	28.600353	24.575428	30.735283	25.98533	30.2132	32.07307	25.908764	29.814543	28.475317	30.335178	30.014656	28.190662	25.811983	26.27354	31.849163	25.404057	29.99327	28.702145	26.267683	32.08883	25.704823	33.937954	29.170576	27.045795
NUCLEAR	DYE605_dw	29	30.9	24.31142	26.565863	23.386734	19.323921	22.723032	20.868196	23.702381	22.959616	26.58329	22.455399	22.669807	22.528072	21.812138	26.871546	26.427338	21.473213	24.21488	18.949278	21.182869	20.531315	26.459454	28.508957	26.254623	21.90024	18.757874	22.943005	24.795773	25.955265	24.218975	29.93309	26.324177	30.049896	26.110601	26.475513	24.852165	28.430363	25.322243	25.352764	25.158976	26.661604	25.50246	23.131168	27.480259	20.048887	19.588894	21.725842	24.474209	25.012196	23.672398	29.046663	27.154228	24.187752	25.856428	28.968914	24.472132	28.923748	20.558784	17.610981	25.778753	25.663044	22.014093	24.736961	21.174511	24.829018	18.836594	19.698076	25.352764	25.904	27.581192	22.709492	22.22638	21.591084	21.891438	27.41232	21.51804	25.258831	27.748188	24.553562	20.78952	26.855633	22.121058	26.06261	27.881508	22.276997	25.88148	24.478298	26.183403	25.790642	24.297934	21.912956	22.651722	27.814287	21.495747	25.789757	24.685839	22.58537	27.981485	21.802475	29.642584	25.254978	23.317709
NUCLEAR	DYE605_dw	30	19.9	18.205069	20.041235	17.280659	13.954997	16.79924	15.087017	17.540974	17.443233	20.049175	17.00586	16.93906	16.6199	16.469976	20.357826	20.048965	15.922563	17.887367	13.878906	15.670527	15.003147	20.02238	21.711222	19.837137	16.448853	13.388913	16.907156	18.581038	20.059736	17.992598	23.36512	19.784452	22.980137	19.694977	19.821892	18.408897	21.473207	18.956284	19.048044	19.027779	20.519474	19.552372	17.035854	20.950912	14.620689	14.250269	15.967559	18.139097	18.983757	17.451424	21.875704	20.614273	18.176294	19.515898	22.04659	18.258434	21.890299	14.851891	12.4484	19.64438	18.901268	16.0822	18.43769	15.443328	18.677578	13.702517	14.29812	19.048044	19.46276	20.805294	16.97018	16.333494	15.796436	16.446	20.840878	15.955151	19.091272	21.223114	18.300318	15.008091	20.730198	16.1648	19.6157	21.331898	16.69435	19.716171	18.328556	19.681818	19.235567	18.221209	15.967382	17.162834	21.455956	15.58006	19.25497	18.451723	16.894272	21.494884	15.9009285	22.834774	19.127285	17.533688
NUCLEAR	DYE605_dw	31	12.5	10.272561	11.374799	9.427704	7.228807	9.142826	7.7832723	9.858385	10.371256	11.467301	10.074921	9.662136	9.11118	9.633907	11.64204	11.635401	8.883684	9.747923	7.572878	8.5967045	7.9492064	11.491974	12.705394	11.388433	9.551349	6.89587	9.284414	10.508764	12.164101	9.986121	14.458532	11.140873	13.440739	11.225527	10.998758	9.966984	12.434736	10.562279	10.860968	10.986604	12.395402	11.575836	9.4528675	12.233967	7.885693	7.650299	8.549236	10.009787	11.143609	9.365347	12.3103485	11.848807	10.273696	11.141549	12.694794	10.1389885	12.506762	7.841277	6.331266	11.468617	10.152912	8.715822	10.272058	8.290776	10.565072	7.213084	7.6313934	10.860968	10.982389	11.866389	9.691995	8.692928	8.385203	9.303318	12.013756	8.915881	10.938276	12.51751	10.219074	7.7198067	12.452027	8.512853	11.155149	12.644138	9.458134	11.504034	10.394594	11.0681095	10.687157	10.214224	8.485081	10.204075	12.903952	8.227681	10.718533	10.314688	9.508122	12.741957	8.507381	13.604904	11.000139	9.965788
NUCLEAR	DYE605_dw	32	5.8	4.5068593	4.825393	3.89439	2.6929078	3.6649895	2.8489985	4.767153	5.179189	5.0684185	5.053046	4.4321957	3.8786707	4.696549	4.976835	5.32435	3.9405804	4.0130663	3.357223	3.6006866	3.055407	5.045121	5.8978906	5.1122966	4.545513	2.7800417	4.0786695	4.647897	5.9196296	4.3074408	7.3521442	4.7468085	6.0354853	4.899685	4.4262953	3.8275275	6.0877657	4.329674	4.8855486	4.938377	6.150914	5.3824415	4.4479084	5.563703	3.4225035	3.3273711	3.3188345	4.2455754	5.387698	3.5628319	5.16315	5.14032	4.396556	4.858979	5.4494276	4.203557	5.403341	3.307263	2.7822952	5.2327814	3.9049397	3.8540833	4.354298	3.5832753	4.5251713	2.7583315	3.215074	4.8855486	4.6741166	5.2117343	4.532115	3.2455509	3.2316175	3.9944723	5.2180758	3.9612677	4.7965765	5.8647966	4.4805684	2.8488574	5.9195995	3.166337	4.848222	6.019776	4.1338835	5.2338324	4.6786113	4.6239586	4.473871	4.271114	3.4537992	5.218045	6.2253914	3.3922882	4.514538	4.381544	4.15614	5.8886228	3.494353	6.3262634	4.8648796	4.379047
NUCLEAR	DYE605_dw	33	1.79	1.7035581	1.5439839	1.4198711	0.79520947	1.1625075	0.8637078	2.4114509	2.3018594	1.8278941	2.2674365	1.6824796	1.4859942	2.1116617	1.6141123	2.0847611	1.5619376	1.4411585	1.4659526	1.3187293	0.9631669	1.7719283	2.3838341	1.9903929	1.8934312	1.1005903	1.7328656	1.7983468	2.3365884	1.6524603	3.2752967	1.7397296	2.176688	1.746895	1.3067822	1.0432	3.0851932	1.3254269	1.9375236	1.790168	2.6871424	2.0464444	2.2166162	2.1018019	1.4758153	1.4314415	1.0264398	1.5620358	2.370503	0.977045	1.8219175	1.742617	1.4870312	1.7158916	1.7495313	1.3897955	1.8628393	1.448972	1.5858485	2.0259671	1.1132512	1.7289827	1.5165439	1.6363475	1.5570688	0.84061646	1.2619381	1.9375236	1.5668743	1.9269385	1.9117944	0.8492444	1.01741	1.3648283	1.7355673	1.5384144	1.6616063	2.378693	1.8801588	0.94112694	2.302175	0.90568686	1.6715977	2.4866908	1.4264519	1.9806608	1.8789057	1.5084193	1.5422561	1.3810365	1.3318796	2.5493934	2.5502133	1.3344709	1.6283832	1.5421087	1.5794294	2.1980731	1.306768	2.3726106	1.7592034	1.6175416
NUCLEAR	DYE605_dw	34	0.474	0.6062436	0.38141167	0.5771506	0.24165162	0.3556798	0.33162126	1.0815351	0.81666505	0.5550976	0.7916658	0.47275734	0.5860733	0.84401715	0.43338072	0.73069096	0.5774807	0.54611796	0.62488127	0.48618037	0.3497256	0.5413672	0.9180398	0.7422317	0.69762707	0.47091335	0.74433684	0.6725039	0.7035569	0.6131089	1.3229668	0.68655616	0.700309	0.5544778	0.32657433	0.2518239	1.2321024	0.3272958	0.7555393	0.52937645	1.0712715	0.6473532	1.0414469	0.7242119	0.6377365	0.5727665	0.33380383	0.56756437	0.8996123	0.2510813	0.7181679	0.50601524	0.42568922	0.5600312	0.44722262	0.43397862	0.58250326	0.7058064	0.8869839	0.75220287	0.3156098	0.7507365	0.5055917	0.8043598	0.482275	0.2571256	0.477789	0.7555393	0.45632917	0.6905633	0.69416976	0.19858353	0.35648537	0.41039938	0.4708258	0.54044604	0.45044586	0.9038802	0.86646056	0.4136731	0.73218	0.2967867	0.48223454	0.92575204	0.36827034	0.6861564	0.71352136	0.48807317	0.5185612	0.37982813	0.5923289	1.1250538	0.8810376	0.48947278	0.6507151	0.50470805	0.5703908	0.68850684	0.51313317	0.74402285	0.57255256	0.55984056
NUCLEAR	DYE605_dw	35	424.0	425.29138	426.29312	425.17834	414.0647	423.9796	423.8365	443.06497	420.50897	446.77924	416.21967	428.53583	430.9139	407.80887	424.59802	430.50952	420.6859	441.05652	391.83643	401.83997	402.50714	430.08606	454.56656	428.95117	459.09222	429.17157	437.3012	424.0827	420.35522	440.02222	421.80872	424.7077	439.4328	423.32703	425.48117	424.2578	453.1964	423.29578	441.09235	441.56042	422.07587	392.81558	448.98193	425.97098	419.98343	412.99756	398.91998	451.10144	412.75482	422.46152	443.90332	418.15833	413.30838	428.4383	426.35318	426.8289	440.08667	443.57166	427.07916	407.77005	466.20074	441.0132	442.04013	421.89398	407.14355	391.23697	433.2115	441.09235	430.46643	445.3869	436.05286	401.25168	407.59058	386.649	415.09314	420.68118	416.1914	420.62805	439.09552	420.20978	396.80634	419.22345	443.58322	437.65857	404.96936	410.91705	436.45087	427.89618	441.9311	402.17242	426.0041	431.33368	411.0141	440.03326	439.74957	421.81204	403.02478	416.2002	450.7983	427.588	405.5985	405.6797
NUCLEAR	DYE605_dw	36	350.0	365.56976	367.15875	365.5018	354.2594	363.23477	363.05322	381.7634	360.3971	384.5984	356.96786	368.4299	370.41122	348.6161	365.02905	370.10077	360.0921	379.1781	335.35236	343.88165	344.65802	369.90393	391.6117	369.38318	393.09534	368.77997	375.7246	365.28214	360.0461	377.89612	363.88522	366.29285	379.76007	364.5732	366.8634	365.4764	391.5551	364.34265	379.60617	378.35614	363.7824	337.87628	385.92557	366.93018	359.6112	353.23615	342.55182	387.80652	355.5246	363.53247	383.85535	360.39545	354.8216	368.39865	368.0689	366.6703	380.54086	380.5274	364.94617	350.75208	401.3269	378.9392	379.99042	362.10516	350.7417	334.3653	370.19415	379.60617	370.69153	384.19452	373.76807	345.2571	350.4772	330.92947	358.15167	360.78452	357.8211	363.0116	376.99854	360.27563	341.6724	359.53857	381.8698	377.07776	347.64685	353.3426	375.06525	368.11884	380.48022	346.28558	366.02823	369.3584	354.2308	377.39844	378.51105	363.128	345.58987	358.53027	386.80548	368.94882	349.03278	347.8183
NUCLEAR	DYE605_dw	37	363.0	314.00882	316.11804	313.98138	302.66266	310.98816	310.67908	328.63	308.49347	330.81754	305.80258	316.33932	318.04688	297.71912	313.75238	318.0502	307.89087	325.73248	286.64603	294.05673	294.86554	317.9927	337.19458	317.95538	335.66718	316.31772	322.51126	314.42557	308.23868	324.2606	313.86185	315.7953	328.16425	313.85364	316.25467	314.67673	338.168	313.4558	326.40002	323.87506	313.3495	290.54486	331.38745	316.0042	307.52484	301.80853	293.95016	333.06317	306.05664	312.6032	331.8914	310.5918	304.46106	316.61206	317.76846	314.80066	328.97357	325.97888	311.36972	301.63245	345.1391	325.2065	326.40863	310.49115	302.0038	285.4477	315.9328	326.40002	319.02612	331.25995	319.99152	296.8399	301.07352	283.0733	308.98154	309.06802	307.488	313.20975	323.4724	308.61948	294.18777	308.13586	328.47507	324.73187	298.11456	303.73642	322.01886	316.56888	327.3603	298.02667	314.19766	315.86487	305.26068	323.3319	325.59344	312.4062	296.1671	308.83197	331.33774	318.3531	300.26443	298.06406
NUCLEAR	DYE605_dw	38	248.0	270.62714	273.17877	270.6301	259.30783	267.20914	266.7129	283.7345	264.84833	285.48022	262.76746	272.34943	273.87854	255.11249	270.7363	274.3401	264.09143	280.73862	245.73996	252.34131	253.11838	274.35718	291.3418	274.6715	287.008	271.90613	277.6964	271.54785	264.89645	279.13696	271.75085	273.22998	284.65656	271.17456	273.65433	271.87564	293.07013	270.6416	281.5251	278.12927	270.82245	250.81122	285.41595	273.18213	263.75427	258.70132	253.1181	286.9181	264.38123	269.69922	288.02264	268.72516	262.2093	273.08148	275.4378	271.2205	285.41568	279.99237	266.37552	260.39154	297.6997	279.87863	281.3144	267.07568	260.95465	244.47594	270.4336	281.5251	275.49854	286.61124	274.763	256.0346	259.42825	243.04474	267.57935	265.56738	265.19144	271.237	278.51324	265.23676	254.32967	265.00372	283.44632	280.64124	256.4132	262.08652	277.34317	273.23944	282.6019	257.41113	270.5475	270.89798	264.09375	277.86084	281.01837	269.6728	254.734	267.0874	284.49658	275.79016	259.2844	256.3869
NUCLEAR	DYE605_dw	39	208.0	233.51624	236.43198	233.50821	222.30727	229.93318	229.19586	245.0976	227.57556	246.61978	225.97113	234.5439	235.98338	218.9162	234.07298	237.03159	226.75296	242.20995	210.84212	216.87747	217.5579	237.0742	252.05853	237.61356	245.22752	233.61209	239.3053	234.75685	228.11203	240.54156	235.72188	236.72624	247.32208	234.64127	237.15944	235.18091	254.27574	234.00923	243.04582	239.1432	234.34134	216.91397	245.98964	236.56259	226.37138	221.9833	218.23322	247.35686	228.65117	232.9412	250.30595	232.93022	226.18631	235.89252	239.1936	234.0033	247.93658	240.5576	227.98032	225.20549	256.94925	240.97171	242.71327	229.93219	225.79465	209.62552	231.66582	243.04582	238.19698	248.28253	236.11484	221.05856	223.7154	209.07053	232.11546	228.32632	229.06395	235.24286	240.13513	228.19412	220.33165	228.2115	244.83295	242.8821	220.73483	226.54773	239.0932	236.20987	244.24698	222.64209	233.13365	232.51334	228.9017	238.95113	242.83748	233.0563	219.44684	231.44841	244.32187	239.3706	224.27684	220.92607
NUCLEAR	DYE605_dw	40	212.0	201.64691	204.85446	201.62123	190.59586	198.0094	197.0354	211.81842	195.61087	213.222	194.393	202.02542	203.41385	187.95187	202.6289	205.01402	194.76337	209.11394	180.93147	186.52469	187.0919	205.06631	218.28716	205.76555	209.34378	200.62848	206.31824	203.11816	196.64774	207.41275	204.74686	205.32428	215.18234	203.24168	205.76927	203.62488	220.8382	202.53198	209.9608	205.75345	202.95996	187.8265	212.09367	205.1041	194.31807	190.5446	188.29115	213.362	197.91516	201.34119	217.81133	202.16904	195.30173	203.96732	208.0174	202.06622	215.63637	206.68188	195.08334	195.0097	221.9031	207.52573	209.56499	198.03458	195.56427	179.80417	198.48087	209.9608	206.13206	215.29805	202.97003	190.98947	193.01428	180.00381	201.60648	196.36066	198.06009	204.27039	207.2156	196.41837	191.146	196.66632	211.63968	210.42209	190.10999	196.04807	206.24387	204.42383	211.2667	192.75404	200.97816	199.61984	198.66284	205.55188	210.02835	201.57593	189.21115	200.84341	209.81137	208.06345	194.2134	190.54941
NUCLEAR	DYE605_dw	41	148.0	173.2785	176.72794	173.22598	162.4357	169.68011	168.46548	182.09412	167.20511	183.46465	166.30496	173.02289	174.39107	160.51587	174.68167	176.5362	166.36435	179.64218	154.3697	159.61182	160.04907	176.58649	188.18738	177.3909	177.39528	171.16501	176.939	174.91011	168.76755	177.93594	177.14227	177.31424	186.4904	175.2655	177.77824	175.48975	190.94986	174.49524	180.46909	176.1206	174.97154	161.95871	181.88554	177.08887	165.83728	162.65323	161.65695	183.07594	170.50415	173.17732	188.77368	174.76675	167.85815	175.56204	180.21481	173.66306	186.76393	176.51431	165.87767	168.15213	190.6487	177.71976	180.05478	169.64375	168.61995	153.37097	169.0499	180.46909	177.55423	185.86401	173.50937	164.1927	165.65411	154.24606	174.39473	167.9191	170.48154	176.63632	177.95184	168.16962	165.17896	168.63753	182.05469	181.49207	162.86313	168.92114	176.9989	176.13953	181.86887	166.12372	172.32932	170.40991	171.72723	175.83731	180.80109	173.5196	162.36598	173.60127	179.08249	180.1622	167.45518	163.59015
NUCLEAR	DYE605_dw	42	144.0	150.23709	153.83072	150.11864	139.6912	146.77747	145.33812	157.79568	144.25357	159.2572	143.5626	149.4154	150.78246	138.44388	152.02612	153.43018	143.4294	155.66916	132.90956	137.90363	138.19437	153.46524	163.68787	154.28708	151.66904	147.13062	153.04834	151.90808	146.33093	154.00896	154.68405	154.45493	163.03403	152.48734	154.93826	152.54718	166.46927	151.68619	156.4791	152.20963	152.1701	140.98033	157.297	154.2909	142.7959	140.12326	140.03717	158.4487	148.16617	150.25346	164.9736	152.45004	145.6311	152.50748	157.52359	150.62146	163.09778	152.01216	142.28912	146.36398	165.17548	153.4567	156.06995	146.58551	146.67978	132.06454	145.30173	156.4791	154.28532	161.83134	149.67429	142.3765	143.38806	133.50337	152.19745	144.83958	148.10025	154.08176	154.22586	145.26608	144.10167	145.92636	157.98105	157.95062	140.78015	146.91632	153.24951	153.15569	157.93353	144.44582	149.01129	146.82997	149.81113	151.70917	157.01245	150.6792	140.65579	151.46637	154.1784	157.42291	145.71368	141.80403
NUCLEAR	DYE605_dw	43	143.0	129.46443	133.16042	129.27795	119.25236	126.1721	124.52652	135.84108	123.61655	137.42671	123.09404	128.13828	129.50401	118.623055	131.59738	132.5927	122.80925	134.05058	113.61653	118.38526	118.53209	132.61539	141.57129	133.42935	128.62999	125.46501	131.50677	131.14761	126.168526	132.45169	134.39764	133.7977	141.81061	131.91943	134.28947	131.82544	144.30829	131.09712	134.84146	130.72826	131.5842	122.06046	135.1193	133.70807	122.07384	119.87088	120.54793	136.25182	127.987915	129.56073	143.42383	132.28308	125.60636	131.71881	136.99725	129.85382	141.67293	129.95047	121.0949	126.71012	142.1993	131.58716	134.44992	125.79891	126.867165	112.927536	123.97665	134.84146	133.28508	140.11249	128.23807	122.69092	123.30797	114.85428	132.1253	124.06418	127.924644	133.69098	132.85039	124.635574	125.07549	125.47056	136.26947	136.69708	120.903854	127.07032	131.84958	132.42557	136.3247	124.87236	127.97754	125.64999	130.01433	129.97565	135.55011	130.06232	121.11096	131.48038	131.78189	136.87196	126.09334	122.19224
