group	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100
NUCLEAR	NTVNBDMNFe_dw	10	9.447763494494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUCLEAR	NTVNBDMNFe_dw	11	8.515955716326	10.313269	11.289005	10.618134	9.784126	8.433456	8.08836	11.806793	9.752655	8.543739	9.33353	12.385757	11.8002205	10.330582	10.545551	8.958534	11.048737	9.735317	11.333168	9.95195	9.364967	12.093899	9.580143	10.6923485	11.252743	11.048363	8.954826	12.13694	10.119083	9.576019	9.553078	10.798996	9.900234	10.502476	8.202705	11.580872	10.925648	10.872547	11.194065	9.443813	8.921326	10.159687	10.198788	11.875858	8.880585	9.149548	10.364967	11.188175	10.855621	12.37331	10.174919	11.030544	10.808907	9.960388	10.58873	10.119659	11.979504	11.042007	9.700993	8.702282	11.262131	10.476734	9.612511	10.875504	11.20689	11.113567	11.035679	11.194065	10.958977	10.123402	9.744816	9.7949295	11.219875	10.17712	10.346607	8.565289	10.122086	10.489944	10.096638	9.262508	10.548473	9.60532	11.194992	9.518623	11.253807	9.152168	9.733944	10.549362	12.3197975	10.820412	9.508255	8.64896	11.257099	9.764175	11.556675	10.728481	9.887337	10.98703	9.619595	10.162891	10.087048	7.1338882
NUCLEAR	NTVNBDMNFe_dw	12	7.953596834122	8.59639	9.047903	9.1999035	7.903654	6.3775005	7.1388054	10.096172	7.335104	7.4556885	7.7806416	10.5114155	9.723982	8.190241	8.241451	7.916542	8.990721	8.311029	9.63862	6.807188	8.179962	10.077215	7.2176647	8.224007	9.423422	9.122683	7.2540264	9.895514	7.875839	8.2435665	8.273067	9.293951	7.437456	9.395668	6.7415104	10.447519	8.852156	9.194714	9.287506	7.8073635	7.770355	8.637606	9.142099	9.832493	7.5817223	7.8357315	9.071276	8.608269	9.17868	10.34454	8.731792	8.821648	9.325346	8.744368	9.65744	8.454493	9.573833	9.094881	8.021563	8.117203	9.5880375	8.525509	7.718754	8.740974	9.341164	9.10581	8.194212	9.287506	8.513874	9.171185	7.8600197	8.632923	9.476782	8.915926	8.692862	7.4753304	8.91626	8.974466	8.743374	7.899561	9.16321	7.8151417	9.437538	8.688433	9.481419	7.6103573	7.6518764	8.824394	9.32954	9.178108	7.9993687	6.8360615	9.934729	7.32428	9.597599	9.057394	8.128624	9.220755	7.9718056	8.325781	8.416618	6.4146442
NUCLEAR	NTVNBDMNFe_dw	13	7.045061694462	5.949899	5.968689	6.231472	5.882184	4.1423883	5.471547	7.6721115	4.7378025	5.089074	5.4735146	7.275201	6.546488	5.7144423	5.4191885	5.58638	5.873438	6.0899544	7.0899878	4.5328913	5.84367	6.7442484	4.8920517	5.071575	5.6668215	5.5279837	4.7396355	6.5413885	5.361232	6.4857407	5.7475586	6.4493713	4.995781	6.737136	4.583935	7.354003	5.779482	6.600155	5.6532774	5.732915	5.8963127	6.531911	6.6181307	6.8306904	5.151973	5.229665	6.5580044	5.063384	6.536461	7.012432	6.1585197	5.6951685	6.4970665	6.098296	6.9251575	6.1827116	6.285387	6.4567976	5.720171	6.4325714	6.545927	5.71074	5.3912935	5.8566628	6.6267405	6.1848774	4.8222075	5.6532774	5.4096193	6.6378202	5.364911	6.296315	6.7984076	6.042362	6.1250067	5.580261	6.4654675	6.249095	6.1069746	5.509387	6.397814	5.1633797	6.828166	5.895584	6.8633156	5.169593	5.5750217	6.402029	5.721529	6.438822	5.6732264	4.5677185	7.4575596	5.289424	6.365549	6.6924534	5.4490223	6.3090534	5.886591	5.623952	5.7623873	4.8946905
NUCLEAR	NTVNBDMNFe_dw	14	2.474287437295	2.4387314	2.6321049	1.783289	2.748643	1.9776907	2.3496284	3.7964506	2.2643328	1.3352289	2.3025312	2.9035444	2.6552725	2.6235971	2.5541782	1.9801378	2.2491598	2.6559343	2.3635836	2.7057695	2.7039948	2.2410002	2.4346914	2.1088934	2.359007	2.5795174	1.9973125	2.215191	2.8953104	2.861699	1.7320671	2.0585184	1.9477425	2.677743	2.1663647	2.7321768	2.050951	2.9533978	1.3759956	2.7055483	2.3384018	3.8292198	3.0455875	3.1083355	1.9151592	1.9712534	2.8374224	2.476406	3.0389223	2.4899302	2.1030893	2.2787228	2.5612803	2.3071537	2.3048	2.9258652	2.6780672	2.294382	2.1878662	3.0601482	2.374937	1.8270121	2.3448124	2.5857325	2.4171286	2.378726	1.9507504	1.3759956	2.082409	2.708784	3.0532532	2.7307816	2.9002514	1.9205217	2.6974878	2.2272453	2.3033228	2.459959	2.193284	2.4299955	2.4271975	2.295394	3.2751436	1.9589872	2.697938	1.9286327	2.8215132	2.3507376	2.9078999	2.3899317	2.1694613	2.0360584	3.0567112	3.1707296	1.667098	3.1011124	1.967596	2.4981976	2.7635765	2.4118252	2.1719408	2.412795
NUCLEAR	NTVNBDMNFe_dw	15	14.98324109043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUCLEAR	NTVNBDMNFe_dw	16	14.49534689162	13.164197	14.070869	14.055332	12.05286	11.148094	10.586672	14.6872635	12.853875	10.83774	12.736141	15.256136	14.680216	13.4292145	13.66943	11.819132	13.808502	12.379339	14.119213	12.931763	12.0165615	15.250641	11.8156185	13.33799	14.175238	14.538687	11.500427	15.306213	12.869255	12.24773	12.069153	13.843311	12.606131	13.457928	10.761333	15.155181	13.534164	13.695431	13.945562	11.849346	11.522118	13.549387	13.393316	14.89093	11.729412	11.868624	14.02037	14.098101	13.919163	15.594776	13.30607	14.07066	13.768063	12.8618145	13.174952	12.543812	14.856998	13.602386	12.175858	11.773586	14.906631	13.097496	12.339575	13.577997	14.298286	13.9005165	14.574417	13.945562	13.777998	12.984535	12.391085	12.530363	14.413334	12.89616	13.280586	11.179905	12.973299	13.292084	13.012098	11.910946	13.294371	12.261642	14.069422	12.472265	14.214088	11.630157	12.401228	13.317484	15.167873	14.045862	12.046034	10.908991	14.235704	12.251503	14.599184	13.729353	12.872524	13.786884	12.067999	12.874302	13.553235	9.51856
NUCLEAR	NTVNBDMNFe_dw	17	14.22932346621	10.546978	10.906718	11.555708	9.590378	8.181824	8.960344	12.116018	9.669209	9.008648	9.950647	12.44408	11.682772	10.313824	10.402561	9.884118	10.730059	10.143938	11.60832	8.813213	10.070278	12.231229	8.545864	9.945145	11.429963	11.314508	8.910893	12.037854	9.612797	10.090111	10.14628	11.504599	9.346806	11.411272	8.573862	12.90654	10.563746	11.095915	11.208103	9.439192	9.752932	11.185921	11.436651	11.768602	9.435932	9.563126	11.460487	10.424369	11.2747135	12.391037	10.8650055	10.824568	11.354393	10.685074	11.182781	10.161023	11.466505	10.853704	9.65943	10.256344	11.931794	10.241049	9.6031475	10.588465	11.511761	11.084925	10.218849	11.208103	10.359446	11.257891	9.572651	10.664627	11.708427	10.857696	10.703938	9.312447	10.954535	10.895212	10.796506	9.831482	11.004764	9.626527	11.566818	10.729841	11.505359	9.411383	9.539232	11.006349	11.279726	11.427902	9.634199	8.309869	12.121298	8.855378	11.848851	11.129921	10.097969	11.192208	9.669066	10.233114	10.602316	8.252794
NUCLEAR	NTVNBDMNFe_dw	18	8.318414332213	7.211849	7.16154	7.6945934	7.04486	5.4276795	6.7438397	9.080454	6.3252044	6.0483365	6.9450626	8.495782	7.787287	7.203165	6.85785	6.9002953	6.9970922	7.3037996	8.34645	5.986474	7.078149	8.042822	5.8646774	6.192536	6.8486595	6.89097	5.809388	7.753147	6.4832854	7.745477	6.8809385	7.7786326	6.266007	7.9965506	5.8283644	8.8341	6.947739	7.831622	7.035469	6.863168	7.189356	8.033611	7.997157	8.101786	6.356327	6.328108	8.066718	6.080961	7.893163	8.273775	7.507469	6.9170756	7.851809	7.4071593	8.018885	7.3069987	7.523675	7.622202	6.8492646	7.905809	7.8718224	6.812734	6.676556	7.0803223	7.9426913	7.387037	5.9438105	7.035469	6.61988	7.9935875	6.4949756	7.5749006	8.233421	7.2522907	7.4450626	6.788356	7.698333	7.4284387	7.4557056	6.757416	7.542118	6.26762	8.08631	7.1452475	8.179657	6.3727493	6.831041	7.7428827	6.9752107	7.873454	6.7870226	5.5485115	9.00304	6.3614635	7.7217464	8.136449	6.751583	7.4769335	7.2836018	6.8353806	6.989192	6.2280817
NUCLEAR	NTVNBDMNFe_dw	19	3.057289948749	3.2590835	3.484635	2.7099147	3.5251048	3.1007004	3.1909897	4.7663193	3.1545744	2.0623236	3.3572154	3.6693995	3.3771489	3.537455	3.6454067	3.061267	3.2002344	3.6650422	2.9934945	3.7406967	3.4645472	3.0398042	3.2910008	3.213471	3.0836246	3.7747319	2.7982264	2.8088973	3.7905164	3.4640923	2.2675874	2.8132863	2.6403608	3.487617	3.02078	3.6334877	3.0607553	3.7811563	2.414501	3.4374893	2.863473	4.4807434	3.7329264	4.155019	2.7296147	3.029078	3.9328725	3.211977	3.8733199	3.144241	2.8659806	2.9889023	3.6202502	3.2793183	3.0647323	3.6441932	3.6456542	3.099212	3.233253	4.1018543	3.0773995	2.5578623	3.2906868	3.3800545	3.0744636	3.0385835	2.9195065	2.414501	2.896482	3.4960968	3.8643296	3.2605782	3.6435354	2.670591	3.383434	3.115588	3.0242128	3.0078254	2.9781165	3.1997838	3.2997084	3.085155	3.8895483	2.6435227	3.4911273	2.6749058	3.700797	2.9584453	3.556935	3.1303947	2.9935033	2.5659363	3.8080075	3.8777533	2.438303	3.9991853	3.0881488	3.0113382	3.6387913	3.1544785	3.0141287	3.3701534
